Type,Section Lenght,Radius
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Left,1,1610.518
Left,1,1158.606
Left,1,1377.138
Left,1,1257.387
Left,1,1077.933
Left,1,1084.106
Left,1,1062.077
Left,1,1168.328
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Right,1,1219.609
Right,1,1050.663
Right,1,1554.241
Right,1,1115.783
Right,1,1207.434
Straight,1,0
Straight,1,0
Right,1,1473.161
Straight,1,0
Right,1,1448.586
Right,1,1274.464
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Left,1,1547.349
Left,1,1821.602
Left,1,1507.741
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Left,1,1011.529
Straight,1,0
Straight,1,0
Straight,1,0
Right,1,1591.364
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Left,1,1287.273
Left,1,1012.628
Left,1,891.504
Left,1,702.574
Straight,1,0
Left,1,830.33
Left,1,607.746
Left,1,545.007
Left,1,263.911
Straight,1,0
Left,1,265.238
Straight,1,0
Left,1,224.603
Left,1,389.089
Left,1,208.546
Left,1,319.274
Left,1,239.689
Left,1,274.06
Left,1,220.588
Left,1,260.612
Left,1,230.829
Left,1,221.996
Left,1,182.583
Left,1,198.056
Left,1,148.911
Left,1,213.093
Left,1,167.231
Left,1,150.212
Left,1,129.785
Left,1,120.391
Left,1,106.887
Left,1,91.586
Left,1,79.884
Left,1,76.981
Left,1,68.836
Left,1,68.202
Left,1,67.273
Left,1,65.588
Left,1,49.926
Left,1,56.147
Left,1,43.771
Left,1,36.284
Left,1,33.564
Left,1,35.164
Left,1,34.107
Left,1,31.214
Left,1,25.739
Left,1,21.297
Left,1,19.735
Left,1,19.125
Left,1,20.331
Left,1,19.401
Left,1,15.89
Left,1,15.679
Left,1,15.186
Left,1,13.383
Left,1,13.837
Left,1,14.764
Left,1,13.735
Left,1,14.278
Left,1,14.268
Left,1,15.032
Left,1,14.736
Left,1,13.257
Left,1,15.376
Left,1,15.795
Left,1,14.992
Left,1,14.165
Left,1,11.199
Left,1,12.917
Left,1,14.528
Left,1,13.501
Left,1,15.006
Left,1,16.589
Left,1,14.914
Left,1,20.554
Left,1,22.678
Left,1,25.717
Left,1,27.477
Left,1,32.379
Left,1,37.596
Left,1,38.938
Left,1,38.937
Left,1,40.111
Left,1,41.252
Left,1,47.19
Left,1,46.82
Left,1,46.774
Left,1,42.782
Left,1,44.488
Left,1,48.289
Left,1,47.71
Left,1,52.703
Left,1,54.539
Left,1,63.463
Left,1,65.596
Left,1,69.202
Left,1,72.292
Left,1,77.81
Left,1,80.562
Left,1,82.218
Left,1,89.384
Left,1,96.252
Left,1,112.844
Left,1,125.911
Left,1,145.459
Left,1,166.039
Left,1,202.903
Left,1,233.103
Left,1,294.563
Left,1,470.394
Left,1,849.3
Straight,1,0
Right,1,990.871
Right,1,474.878
Right,1,434.591
Right,1,311.581
Right,1,250.904
Right,1,201.385
Right,1,163.119
Right,1,159.7
Right,1,109.58
Right,1,99.163
Right,1,86.648
Right,1,90.07
Right,1,83.015
Right,1,80.625
Right,1,80.691
Right,1,81.611
Right,1,80.728
Right,1,85.053
Right,1,84.126
Right,1,78.383
Right,1,79.794
Right,1,77.479
Right,1,78.277
Right,1,81.127
Right,1,83.601
Right,1,87.452
Right,1,87.808
Right,1,86.901
Right,1,83.326
Right,1,82.577
Right,1,81.483
Right,1,82.406
Right,1,84.044
Right,1,88.543
Right,1,90.017
Right,1,90.692
Right,1,91.503
Right,1,87.569
Right,1,89.649
Right,1,89.139
Right,1,88.969
Right,1,87.337
Right,1,93.722
Right,1,97.356
Right,1,106.893
Right,1,121.928
Right,1,140.49
Right,1,165.58
Right,1,205.766
Right,1,244.108
Right,1,227.411
Right,1,215.113
Right,1,160.108
Right,1,134.585
Right,1,117.661
Right,1,110.157
Right,1,118.011
Right,1,122.08
Right,1,139.935
Right,1,124.596
Right,1,116.067
Right,1,102.602
Right,1,95.609
Right,1,95.429
Right,1,92.076
Right,1,103.448
Right,1,103.432
Right,1,117.604
Right,1,113.873
Right,1,116.177
Right,1,111.485
Right,1,107.866
Right,1,120.373
Right,1,125.008
Right,1,109.768
Right,1,107.853
Right,1,108.271
Right,1,109.58
Right,1,105.823
Right,1,99.714
Right,1,99.658
Right,1,99.107
Right,1,104.028
Right,1,110.192
Right,1,116.634
Right,1,124.693
Right,1,124.798
Right,1,130.491
Right,1,128.637
Right,1,131.37
Right,1,134.213
Right,1,129.3
Right,1,136.539
Right,1,131.46
Right,1,139.856
Right,1,138.152
Right,1,149.062
Right,1,152.482
Right,1,157.595
Right,1,161.432
Right,1,160.323
Right,1,165.644
Right,1,158.62
Right,1,166.816
Right,1,164.326
Right,1,175.652
Right,1,180.119
Right,1,190.776
Right,1,191.568
Right,1,194.347
Right,1,197.425
Right,1,189.754
Right,1,192.431
Right,1,188.53
Right,1,197.967
Right,1,198.779
Right,1,216.395
Right,1,231.031
Right,1,251.203
Right,1,270.84
Right,1,276.07
Right,1,281.826
Right,1,274.285
Right,1,278.885
Right,1,275.069
Right,1,289.073
Right,1,304.395
Right,1,333.108
Right,1,374.457
Right,1,408.206
Right,1,494.4
Right,1,508.578
Right,1,570.007
Right,1,555.699
Right,1,609.033
Right,1,574.519
Right,1,632.839
Right,1,758.845
Right,1,859.993
Right,1,1103.736
Right,1,1173.078
Right,1,1671.058
Right,1,1678.601
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Left,1,1717.636
Left,1,1385.166
Left,1,1224.914
Left,1,906.262
Left,1,773.614
Left,1,597.814
Left,1,566.887
Left,1,512.521
Left,1,502.218
Left,1,460.902
Left,1,444.554
Left,1,412.004
Left,1,383.781
Left,1,371.265
Left,1,347.774
Left,1,343.661
Left,1,318.814
Left,1,306.632
Left,1,291.186
Left,1,274.201
Left,1,268.475
Left,1,260.115
Left,1,254.894
Left,1,234.431
Left,1,234.905
Left,1,214.883
Left,1,203.837
Left,1,190.378
Left,1,189.293
Left,1,186.538
Left,1,188.96
Left,1,194.513
Left,1,198.525
Left,1,208.597
Left,1,200.323
Left,1,201.495
Left,1,191.66
Left,1,183.947
Left,1,175.648
Left,1,167.074
Left,1,163.678
Left,1,167.424
Left,1,172.907
Left,1,177.473
Left,1,187.263
Left,1,189.241
Left,1,189.743
Left,1,191.273
Left,1,183.923
Left,1,178.556
Left,1,173.562
Left,1,173.782
Left,1,170.351
Left,1,180.183
Left,1,179.002
Left,1,185.42
Left,1,190.299
Left,1,190.734
Left,1,192.708
Left,1,190.042
Left,1,187.331
Left,1,179.209
Left,1,174.445
Left,1,171.057
Left,1,171.154
Left,1,167.628
Left,1,163.651
Left,1,171.717
Left,1,197.996
Left,1,171.117
Left,1,151.272
Left,1,189.932
Left,1,195.682
Left,1,151.342
Left,1,153.298
Left,1,178.437
Left,1,157.907
Left,1,150.869
Left,1,186.891
Left,1,175.48
Left,1,157.83
Left,1,169.94
Left,1,172.914
Left,1,156.405
Left,1,162.189
Left,1,164.489
Left,1,150.937
Left,1,153.258
Left,1,160.449
Left,1,163.74
Left,1,174.992
Left,1,195.989
Left,1,196.577
Left,1,209.15
Left,1,206.054
Left,1,192.89
Left,1,182.779
Left,1,173.921
Left,1,164.233
Left,1,161.581
Left,1,159.679
Left,1,159.045
Left,1,159.678
Left,1,162.942
Left,1,167.147
Left,1,171.954
Left,1,175.864
Left,1,183.315
Left,1,195.072
Left,1,206.208
Left,1,212.658
Left,1,223.495
Left,1,225.553
Left,1,225.405
Left,1,213.053
Left,1,203.552
Left,1,197.433
Left,1,191.752
Left,1,186.452
Left,1,181.819
Left,1,183.432
Left,1,181.074
Left,1,185.027
Left,1,185.429
Left,1,192.538
Left,1,195.518
Left,1,198.694
Left,1,199.319
Left,1,196.473
Left,1,196.26
Left,1,198.046
Left,1,201.284
Left,1,204.268
Left,1,212.837
Left,1,220.162
Left,1,226.129
Left,1,238.312
Left,1,250.318
Left,1,262.662
Left,1,279.073
Left,1,311.653
Left,1,323.517
Left,1,340.693
Left,1,354.666
Left,1,350.512
Left,1,329.227
Left,1,311.129
Left,1,300.406
Left,1,282.375
Left,1,282.586
Left,1,277.555
Left,1,280.866
Left,1,284.185
Left,1,303.169
Left,1,317.354
Left,1,341.189
Left,1,373.588
Left,1,420.014
Left,1,447.721
Left,1,464.16
Left,1,472.892
Left,1,465.679
Left,1,450.516
Left,1,411.47
Left,1,400.216
Left,1,383.991
Left,1,365.143
Left,1,380.228
Left,1,376.014
Left,1,392.371
Left,1,422.503
Left,1,471.923
Left,1,515.35
Left,1,591.249
Left,1,645.617
Left,1,607.536
Left,1,594.952
Left,1,511.609
Left,1,461.779
Left,1,422.019
Left,1,433.308
Left,1,422.502
Left,1,456.315
Left,1,465.822
Left,1,499.052
Left,1,537.119
Left,1,591.746
Left,1,643.999
Left,1,673.896
Left,1,705.695
Left,1,707.369
Left,1,724.622
Left,1,724.845
Left,1,726.039
Left,1,694.692
Left,1,696.904
Left,1,714.081
Left,1,713.935
Left,1,749.786
Left,1,790.946
Left,1,859.884
Left,1,913.025
Left,1,1042.04
Left,1,1121.399
Left,1,1127.237
Left,1,1219.892
Left,1,1223.736
Left,1,1328.126
Left,1,1225.474
Left,1,1390.328
Left,1,1224.605
Left,1,1226.095
Left,1,1137.69
Left,1,1140.109
Left,1,1025.891
Left,1,1103.173
Left,1,1103.173
Left,1,1104.398
Left,1,1291.456
Left,1,1351.818
Left,1,1354.539
Left,1,1358.217
Left,1,1359.171
Left,1,1302.278
Left,1,1302.409
Left,1,1360.672
Left,1,1362.173
Left,1,1569.954
Left,1,1655.893
Left,1,1854.408
Left,1,1861.454
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Right,1,1229.823
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
Straight,1,0
